# pax-britannica state trace
# frames=12000 lua=Lua 5.4
# frame hash live_actors factory fighter bomber frigate laser bomb missile
10715 9733de3b6b0243ba 143 2 12 15 0 0 7 0
10716 6ebc0b3eb360f321 143 2 12 15 0 0 7 0
10717 11ad77d1c15efa91 143 2 12 15 0 0 7 0
10718 25a7303d17dba81b 141 2 12 15 0 0 7 0
10719 59fab0af5599d3bc 141 2 12 15 0 0 7 0
10720 b622c3d5842aa35d 141 2 12 15 0 0 7 0
10721 d3bd0e84ba9cb015 141 2 12 15 0 0 7 0
10722 e7124948b4e1705e 141 2 12 15 0 0 7 0
10723 9c2eadc0c1969419 142 2 12 15 0 0 7 0
10724 f5e914f3654b4539 142 2 12 15 0 0 7 0
10725 5ccfdde7537d7e83 142 2 12 15 0 0 7 0
10726 10df4c4527d15b14 143 2 12 15 0 0 7 0
10727 19d13b3319b0e078 144 2 12 15 0 0 7 0
10728 8976b5dd89d8fbe7 144 2 12 15 0 0 7 0
10729 a77ae8bca4f7ef4c 144 2 12 15 0 0 7 0
10730 e3e6c938f0d84ff8 144 2 12 15 0 0 7 0
10731 d795b3e3dbc79346 143 2 12 15 0 0 7 0
10732 97e12fc9ee75e65e 143 2 12 15 0 0 7 0
10733 88db8aa5b6095783 143 2 12 15 0 0 7 0
10734 839321ae7a466f7f 143 2 12 15 0 0 7 0
10735 05183fae093a7f1b 143 2 12 15 0 0 7 0
10736 68c9f6c4ac6832ce 143 2 12 15 0 0 7 0
10737 65a5fb2fd339aa73 142 2 12 15 0 0 6 0
10738 8c2e2a036faf0347 140 2 12 15 0 0 6 0
10739 47ff4bd2645f3bc3 140 2 12 15 0 0 6 0
10740 564ab6b25dd06d8a 140 2 12 15 0 0 6 0
10741 e5b2d1be379e1bfa 140 2 12 15 0 0 6 0
10742 331cbb36f2db5118 141 2 12 15 0 0 6 0
10743 b045bbecf6c294d8 140 2 12 15 0 0 6 0
10744 e8b3eb2bdbb4797b 140 2 12 15 0 0 6 0
10745 9071fd33b2d75f3d 140 2 12 15 0 0 6 0
10746 0a105851dd5cbf37 140 2 12 15 0 0 6 0
10747 759ec4cfa9f4d152 141 2 12 15 0 0 6 0
10748 ef2d93bbf60e6f10 141 2 12 15 0 0 6 0
10749 5ddf05583bc8578e 141 2 12 15 0 0 6 0
10750 9fb70e0e760aec53 142 2 12 15 0 1 6 0
10751 8bdcddea68f5202b 144 2 12 15 0 1 7 0
10752 5834df1f68447601 143 2 12 15 0 1 7 0
10753 9f2b4f8d39fbf5af 143 2 12 15 0 1 7 0
10754 ed9d342efd2b6eec 143 2 12 15 0 1 7 0
10755 87bb6c4a34743516 143 2 12 15 0 1 8 0
10756 241673b54af79be9 143 2 12 15 0 2 8 0
10757 e58bc7c2beeb160a 143 2 12 15 0 2 8 0
10758 4437a7434d256fd4 143 2 12 15 0 2 8 0
10759 de4c1a6586a3618a 141 2 12 15 0 0 8 0
10760 d4dd6578799b9883 140 2 12 15 0 1 7 0
10761 68abf4a620e8eb8d 141 2 12 15 0 1 8 0
10762 32c869578f92a6ee 141 2 12 15 0 2 8 0
10763 24c4e60b2393f22f 141 2 12 15 0 2 8 0
10764 cd897a29421a7e27 140 2 12 15 0 1 8 0
10765 46c305cb885b9880 139 2 12 15 0 0 8 0
10766 5676614893fdf47a 140 2 12 15 0 1 8 0
10767 52db94c1af2e2dce 140 2 12 15 0 1 8 0
10768 a3bf6745ad6f0884 141 2 12 15 0 2 8 0
10769 5b857a04b645bc37 140 2 12 15 0 1 8 0
10770 2e4e84f4a4da19e0 139 2 12 15 0 0 8 0
10771 a0b924c2144e97f3 140 2 12 16 0 0 8 0
10772 cf5c5ca04b4a2853 141 2 12 16 0 1 8 0
10773 6e099b2d2d05c200 140 2 12 16 0 1 7 0
10774 67f8ce229bc5eb04 140 2 12 16 0 2 7 0
10775 b1044c10e3168975 139 2 12 16 0 0 7 0
10776 95bb9a800dcfed64 138 2 12 16 0 0 6 0
10777 8127e791af7f7838 138 2 12 16 0 0 6 0
10778 9ee6e700bd812c23 138 2 12 16 0 1 6 0
10779 6497333ed2f17d13 137 2 12 16 0 1 6 0
10780 6d6e2b81d85a3209 136 2 12 16 0 0 6 0
10781 4a4b7468b85acb74 136 2 12 16 0 0 6 0
10782 ce7ad21fa98c7a8d 136 2 12 16 0 0 6 0
10783 9b41684935aed394 136 2 12 16 0 0 6 0
10784 b7139fe92ec24adb 136 2 12 16 0 0 6 0
10785 cfea0358c8dfcf35 136 2 12 16 0 0 6 0
10786 3ba795675515c573 136 2 12 16 0 0 6 0
10787 cc2f0380cb209c2e 135 2 12 16 0 0 6 0
10788 6f47f7f081cc5baf 135 2 12 16 0 0 6 0
10789 b535c87888260d7e 136 2 12 16 0 0 6 0
10790 529a02027705db7c 136 2 12 16 0 0 6 0
10791 82fcae8dad5a6de6 137 2 12 16 0 0 7 0
10792 281d72f5f07b83b9 137 2 12 16 0 0 7 0
10793 2c365361ba772974 137 2 12 16 0 0 7 0
10794 87244d0ae5a8a594 137 2 12 16 0 0 7 0
10795 61e6649dbb88fd5b 139 2 12 16 0 0 8 0
10796 9eb3ddd45a43dfd3 139 2 12 16 0 1 7 0
10797 318bff3987c73dc5 140 2 12 16 0 2 7 0
10798 8a248e9a42e63168 142 2 12 16 0 2 9 0
10799 5fc95a48fba98196 142 2 12 16 0 1 9 0
10800 ed4501ef6025f8f9 142 2 12 16 0 1 9 0
10801 f492fa0e2f1e8d79 141 2 12 16 0 0 10 0
10802 48b60c841c1915dd 142 2 12 16 0 1 10 0
10803 48d363ad0db70bd2 144 2 12 16 0 2 10 0
10804 e337f87b82196e91 144 2 12 16 0 1 10 0
10805 151087fbfd84a5e8 144 2 12 16 0 1 10 0
10806 9039e2eef8ea8347 143 2 12 16 0 0 10 0
10807 390391fe167c43e9 143 2 12 16 0 0 10 0
10808 acf8d9480eac2ac2 144 2 12 16 0 1 10 0
10809 e5de1eeba0fa7d56 145 2 12 16 0 2 10 0
10810 1e1491aa851bce1c 143 2 12 16 0 1 10 0
10811 5dcf9e1095324f88 142 2 12 16 0 1 9 0
10812 c05e38d8b2b8e9b4 140 2 12 16 0 0 9 0
10813 6c753339bce45e9f 140 2 12 16 0 0 9 0
10814 b0024693d9b18579 141 2 12 16 0 1 9 0
10815 4c63bd12dadb7f8f 142 2 12 16 0 1 9 0
10816 fb900832b1300010 143 2 12 16 0 1 9 0
10817 0b256aab74d7a301 142 2 12 16 0 0 9 0
10818 025ecf28426818af 142 2 12 16 0 0 9 0
10819 1fd733e68e1522ff 142 2 12 16 0 0 9 0
10820 a317390d68ad3566 143 2 12 16 0 0 9 0
10821 dfe3d6b30106a07d 145 2 12 16 0 2 9 0
10822 4faf06937f8f70d4 142 2 12 16 0 0 9 0
10823 6185456b80663616 142 2 12 16 0 0 9 0
10824 480f10399f990ffa 142 2 12 16 0 0 9 0
10825 661bee8f28ab5d87 142 2 12 16 0 0 9 0
10826 9f1faae08b71c7ad 142 2 12 16 0 0 9 0
10827 afa771d0e5d88e1c 141 2 12 16 0 1 8 0
10828 8cf5b07a53773c36 140 2 12 16 0 0 8 0
10829 53c5dc08a12b20eb 139 2 12 16 0 0 7 0
10830 2fdd47fb25cae7cf 141 2 12 16 0 1 7 0
10831 b1d393727743cf75 142 2 12 16 0 1 8 0
10832 7a975529c7c70ac6 143 2 12 16 0 1 8 0
10833 2dbd22c08976acbf 142 2 12 16 0 0 8 0
10834 cc58f89a60fa1737 142 2 12 16 0 0 8 0
10835 f5f82a94cd5cb495 142 2 12 16 0 0 8 0
10836 f32e82e6955e9640 144 2 12 16 0 1 9 0
10837 30d6cd908cc5adb8 144 2 12 16 0 1 9 0
10838 25864b28d6331195 145 2 12 16 0 0 11 0
10839 695f2d97ea52b12e 144 2 12 16 0 0 11 0
10840 d1ccfaa08dc0fff0 145 2 12 16 0 0 11 0
10841 537add14eb447c56 146 2 12 16 0 0 12 0
10842 c4488dea3ea4e5d7 147 2 12 16 0 1 12 0
10843 282ffde83dfe7db1 148 2 12 16 0 1 12 0
10844 02ca507e2e9a270a 147 2 12 16 0 0 12 0
10845 3f40eeaf10cdc16e 147 2 12 16 0 0 12 0
10846 5d029b263053fcff 147 2 12 16 0 0 11 0
10847 0e471ca68569518d 146 2 12 16 0 0 11 0
10848 54d75bfb0dd3cbb4 146 2 12 16 0 1 11 0
10849 ef1651309bbe4836 146 2 12 16 0 0 11 0
10850 6bcdbfded20cd6e5 147 2 12 16 0 0 11 0
10851 5ec19e37dd6467f6 146 2 12 16 0 0 11 0
10852 cff2e5b0eed01c42 145 2 12 16 0 0 10 0
10853 d9d2d4481944da72 146 2 12 16 0 0 10 0
10854 45c0ace2efd8b813 147 2 12 16 0 1 10 0
10855 88aef2e331b2cc32 149 2 12 16 0 2 10 0
10856 0484b85c838e56fc 148 2 12 16 0 2 10 0
10857 5cbccfe5db264569 148 2 12 16 0 2 10 0
10858 f51724744943af9c 148 2 12 16 0 2 10 0
10859 6c75b4609216da4b 146 2 12 16 0 0 10 0
10860 4ff02ad1f9edc8a5 147 2 12 16 0 0 10 0
10861 23439e609b1b00a9 149 2 12 16 0 2 10 0
10862 16f5d757231a99b4 148 2 12 16 0 2 9 0
10863 bc2f68664eaf1e03 148 2 12 16 0 2 9 0
10864 ee7360d259d7c76e 147 2 12 16 0 0 10 0
10865 ab624ba8d94b7cbe 147 2 12 16 0 0 10 0
10866 bfa762c8929d5153 148 2 12 16 0 0 10 0
10867 dfcbeeeed67a4923 149 2 12 16 0 2 10 0
10868 086c5912f9cdc1ab 149 2 12 16 0 2 10 0
10869 bafe25188f9fdf88 148 2 12 16 0 0 11 0
10870 ec5f3e41a99c9760 148 2 12 16 0 0 11 0
10871 fa5c8f7a2abfcbd3 149 2 12 16 0 0 12 0
10872 c9a77b6db7d65dc8 149 2 12 16 0 0 12 0
10873 e3eec7349201e4bc 151 2 12 16 0 2 12 0
10874 d1733005c58feb65 149 2 12 16 0 0 12 0
10875 bccd16b4ff9c3cf8 149 2 12 16 0 0 12 0
10876 7e4e735ff70d433b 149 2 12 16 0 0 13 0
10877 68f046b9e917e6fe 149 2 12 16 0 0 13 0
10878 0aa290804bc41efb 148 2 12 16 0 0 12 0
10879 5f6fa07c7a21e1db 149 2 12 16 0 0 12 0
10880 910d7b92c3244856 149 2 12 16 0 0 12 0
10881 0724d8a0a43597bb 151 2 12 16 0 0 13 0
10882 0c590b3387105554 151 2 12 16 0 0 13 0
10883 daa061930ca91a70 150 2 12 16 0 0 12 0
10884 486b6ec679c58620 148 2 12 16 0 0 11 0
10885 869d896b6d82eb50 147 2 12 16 0 0 11 0
10886 001ee2711987b457 147 2 12 16 0 0 11 0
10887 2a400e1d1cb83f0e 148 2 12 16 0 0 11 0
10888 bce07462b664c193 148 2 12 16 0 0 11 0
10889 ab2ceb6106784bd6 149 2 12 16 0 0 11 0
10890 5a69ae45fa02569c 149 2 12 16 0 0 11 0
10891 c288873270777742 149 2 13 16 0 0 10 0
10892 c27f48a9807a37e3 149 2 13 16 0 0 10 0
10893 ad170aa25c14b1e8 149 2 13 16 0 0 10 0
10894 fc904cd87ab21292 149 2 13 16 0 0 10 0
10895 0ca3c9fe18d9bc3e 148 2 13 16 0 0 10 0
10896 8b0e1e82aab10ce6 148 2 13 16 0 0 10 0
10897 defd8c6aae812985 148 2 13 16 0 0 10 0
10898 ba1ba555c8413e1d 147 2 13 16 0 0 10 0
10899 bc08fd11d068a25a 146 2 13 16 0 0 10 0
10900 f49592142e7f423c 146 2 13 16 0 0 10 0
10901 d5ae0b6e4e2d8b45 146 2 13 16 0 0 10 0
10902 c57898f0e020fc1a 146 2 13 16 0 0 10 0
10903 2fca9628cbdb60c6 145 2 13 16 0 0 9 0
10904 4792ebc062385ed8 146 2 13 16 0 0 10 0
10905 a82ddeb4df268ae3 147 2 13 16 0 0 10 0
10906 66ee81300dbbde1b 148 2 13 16 0 0 11 0
10907 597677a54be153be 148 2 13 16 0 0 11 0
10908 c8a5f3c56422b09e 148 2 13 16 0 0 11 0
10909 ab669e1a5eb09799 150 2 13 16 0 0 12 0
10910 d614023944ea0dd3 151 2 13 16 0 0 13 0
10911 360ebb5e19e1d24b 152 2 13 16 0 0 14 0
10912 75c7c735027eee5c 152 2 13 16 0 0 14 0
10913 326a6497ec28f509 152 2 13 16 0 0 14 0
10914 ffae00cb187eae4e 151 2 13 16 0 0 13 0
10915 7afa8656662882f5 152 2 13 16 0 1 13 0
10916 29e2afe2694d0975 152 2 13 16 0 1 14 0
10917 86553d0838e11a7a 153 2 13 16 0 1 14 0
10918 d024df5806faf15e 152 2 13 16 0 1 13 0
10919 0ee7499c8e949857 151 2 13 16 0 0 13 0
10920 6079e7a053d20277 152 2 13 16 0 0 13 0
10921 f041d499835df5ac 153 2 13 16 0 1 13 0
10922 ce07e0f7ca2b9dbc 153 2 13 16 0 1 13 0
10923 32775f31adf5f59b 153 2 13 16 0 1 13 0
10924 581cec89bfbda3f6 153 2 13 16 0 0 13 0
10925 6f97616c40228b82 153 2 13 16 0 0 13 0
10926 9831bac164a22c9c 154 2 13 16 0 0 13 0
10927 677e885aedc29cff 155 2 13 16 0 1 13 0
10928 74ddc71cc6a857b9 156 2 13 16 0 1 13 0
10929 1d57244c2add4ee5 155 2 13 16 0 0 13 0
10930 3a1d734167181b09 155 2 13 16 0 0 14 0
10931 c68736e55227a962 155 2 13 16 0 0 14 0
10932 e686de77cdce691f 155 2 13 16 0 0 14 0
10933 e5fa70b56b0855cc 156 2 13 16 0 1 14 0
10934 89ed204ff91a40c9 154 2 13 16 0 0 13 0
10935 249dbd250c411343 154 2 13 16 0 0 13 0
10936 68965d6f14524095 153 2 13 16 0 0 13 0
10937 a6b0aea4a2854ac9 153 2 13 16 0 0 13 0
10938 2fa73f02bbc96935 152 2 13 16 0 0 13 0
10939 b19e0a3884b2b32d 151 2 13 16 0 0 12 0
10940 b76b217db8b04fe3 151 2 13 16 0 0 12 0
10941 ada139d777f3b324 149 2 13 16 0 0 11 0
10942 2c4c8257ebdb3258 149 2 13 16 0 0 11 0
10943 3f8c5437607b21e4 147 2 13 16 0 0 11 0
10944 f8f43a670cd3d25a 147 2 13 16 0 0 11 0
10945 37b9938dd3779ccd 146 2 13 16 0 0 10 0
10946 69d92ed018f790a9 148 2 13 16 0 0 11 0
10947 efd96234782e2d69 148 2 13 16 0 0 11 0
10948 b2b17419b03300ae 148 2 13 16 0 0 11 0
10949 ffa1b186d84d14d5 149 2 13 16 0 0 12 0
10950 a43c982faaa1d81c 150 2 13 16 0 0 13 0
10951 a36846caa512d450 150 2 13 16 0 0 13 0
10952 d2d12c79f7bb0e12 150 2 13 16 0 0 13 0
10953 3782225bf004af22 149 2 13 16 0 0 13 0
10954 3278747791ddefae 148 2 13 16 0 0 13 0
10955 f22baf82d1683832 149 2 13 16 0 1 13 0
10956 1d875a76e5d473b0 152 2 13 16 0 2 14 0
10957 61488959286fea97 151 2 13 16 0 2 13 0
10958 fd2570f734673983 151 2 13 16 0 2 13 0
10959 63abea697b110092 149 2 13 16 0 1 13 0
10960 40583f3dbf054d83 149 2 13 16 0 1 13 0
10961 d4e2418682c371ff 148 2 13 16 0 1 13 0
10962 7bce9154eb2afe02 150 2 13 16 0 2 13 0
10963 c56b1924be33ac8d 150 2 13 16 0 2 13 0
10964 776f2c669b35b74f 148 2 13 16 0 1 13 0
10965 92dae3a6abdc6100 148 2 13 16 0 1 13 0
10966 ab04ef9d1b4c0b56 146 2 13 16 0 0 13 0
10967 07cc19013f0ec93a 147 2 13 16 0 1 13 0
10968 489a5ab17ca9eb3d 148 2 13 16 0 2 12 0
10969 853da3b2ae4de881 147 2 13 16 0 1 12 0
10970 308bafc1eeb47260 147 2 13 16 0 1 13 0
10971 6c04af03079c4cd2 147 2 13 16 0 0 13 0
10972 92e28245f052e69a 147 2 13 16 0 0 13 0
10973 32aedc8d9729cd20 148 2 13 16 0 1 13 0
10974 e79ad178a1b95b38 147 2 13 16 0 2 12 0
10975 9321fbb078afac04 147 2 13 16 0 2 11 0
10976 597eaf913b0b1e64 145 2 13 16 0 1 10 0
10977 f311498b50abf00c 145 2 13 16 0 1 10 0
10978 8fc6ff201d1a9f00 145 2 13 16 0 1 10 0
10979 5bcd393edd78bd36 144 2 13 16 0 0 10 0
10980 83300464a05750b4 145 2 13 16 0 2 10 0
10981 60355ed7834a9d51 144 2 13 16 0 1 10 0
10982 66981eece4ebd6c6 143 2 13 16 0 1 10 0
10983 63c372c622f8ceb8 142 2 13 16 0 1 9 0
10984 844c5cd255326e18 141 2 13 16 0 0 9 0
10985 7ed9127cf76ec9f3 142 2 13 16 0 0 9 0
10986 b0594a61c10ab47c 144 2 13 16 0 1 10 0
10987 aa9b7087e5e9a7ca 144 2 13 16 0 1 10 0
10988 3dff589099f462f5 144 2 13 16 0 1 10 0
10989 3d9e21e9f9ed6632 144 2 13 16 0 1 10 0
10990 1ce32e3b5beb02d7 144 2 13 16 0 0 11 0
10991 34e75c83913165c4 144 2 13 16 0 0 11 0
10992 65b773b1f28dcaac 146 2 13 16 0 1 11 0
10993 d9538ab4e77d47b9 146 2 13 16 0 1 11 0
10994 c2233d26895c2d2b 146 2 13 16 0 1 11 0
10995 c027211a2b023ee9 145 2 13 16 0 0 12 0
10996 34a5e3b6c2770c28 146 2 13 16 0 1 12 0
10997 84b70d902e50ca31 146 2 13 16 0 1 12 0
10998 50e4ef8560023787 148 2 13 16 0 2 12 0
10999 e41eeaa934c43a28 148 2 13 16 0 2 12 0
11000 1c0eea8f14cb2b36 147 2 13 16 0 1 12 0
11001 e4640c78454e82e8 145 2 13 16 0 0 12 0
11002 efb5b6a62acf4027 146 2 13 16 0 1 12 0
11003 563757ae37bcfdef 145 2 13 16 0 1 11 0
11004 7b1a70e3039c1b86 146 2 13 16 0 1 11 0
11005 990ea16244341608 146 2 13 16 0 1 11 0
11006 1a8952c03e5453fd 144 2 13 16 0 0 11 0
11007 b9b87acdf4d195c2 145 2 13 16 0 0 11 0
11008 e83222183f0bb640 147 2 13 16 0 1 11 0
11009 0dcd9e28354e16f1 146 2 13 16 0 1 10 0
11010 2a1e984f5c1a2bc1 146 2 13 16 0 1 11 0
11011 b63f6e1b8fd69a1c 147 2 14 16 0 0 11 0
11012 a8cdc7deeee03b2e 147 2 14 16 0 0 11 0
11013 92224d10d705f63f 146 2 14 16 0 0 10 0
11014 6d7775e6c69cf43c 147 2 14 16 0 1 10 0
11015 4152559d1a965e1e 145 2 14 16 0 1 8 0
11016 e4c909b3d460d838 144 2 14 16 0 0 8 0
11017 96a2970451fabc2b 144 2 14 16 0 0 8 0
11018 b4416f24d579633f 144 2 14 16 0 0 8 0
11019 e248cbd1d8ce969b 144 2 14 16 0 0 8 0
11020 0db88af4a7689957 145 2 14 16 0 1 8 0
11021 57e06125cad40d3f 145 2 14 16 0 1 8 0
11022 0d66cc8608e70d0d 144 2 14 16 0 0 8 0
11023 c652a1c98883c904 144 2 14 16 0 0 8 0
11024 452873be36c141a6 144 2 14 16 0 0 8 0
11025 e8bad4c0fe66ee33 144 2 14 16 0 0 8 0
11026 1bb8c9154bafa48e 145 2 14 16 0 0 9 0
11027 f158183112ea8523 145 2 14 16 0 0 9 0
11028 b5b7dd26a8f0ab00 145 2 14 16 0 0 9 0
11029 9e72fe28a1e2c37e 146 2 14 16 0 0 9 0
11030 11e6d091ae5150ca 147 2 14 16 0 0 10 0
11031 27c718b4ea9d1418 147 2 14 16 0 0 10 0
11032 e944a8e45aa116cb 147 2 14 16 0 0 10 0
11033 c359c4726976adbb 147 2 14 16 0 0 10 0
11034 f2547f64e3eae7da 147 2 14 16 0 0 10 0
11035 6fbcb3fcf58af479 148 2 14 16 0 0 11 0
11036 c458a53806c3f7f9 148 2 14 16 0 0 11 0
11037 9b1efd678f2a19d4 146 2 14 16 0 0 10 0
11038 b8da30c6e47cb351 146 2 14 16 0 0 10 0
11039 a63a2d5b2388bf6a 146 2 14 16 0 0 10 0
11040 a4dddbab7643ccd0 146 2 14 16 0 0 11 0
11041 03c0f6da8d64bb29 145 2 14 16 0 0 11 0
11042 65fa82860fa1750b 144 2 14 16 0 0 11 0
11043 0d2294e86fc8b323 143 2 14 16 0 0 10 0
11044 52b9532539edb62a 142 2 14 16 0 0 10 0
11045 225493fda6ffad44 142 2 14 16 0 0 10 0
11046 f20ae1b3d5e0d04f 142 2 14 16 0 0 10 0
11047 6cf0cb99fe975c45 141 2 14 16 0 0 10 0
11048 9ca2fd482a923e0b 141 2 14 16 0 0 10 0
11049 aaa917cdb77ea247 142 2 14 16 0 0 11 0
11050 beda3a17f93c85cf 143 2 14 16 0 0 12 0
11051 93a469f44a53899a 143 2 14 16 0 0 12 0
11052 86cc84f87203a2a4 143 2 14 16 0 0 12 0
11053 bfff6dbe296d7652 143 2 14 16 0 0 12 0
11054 686477626b5d366e 144 2 14 16 0 0 12 0
11055 15c9cea76c45a7ce 142 2 14 16 0 0 11 0
11056 4b4ee6d0d9febb79 142 2 14 16 0 0 11 0
11057 8251930c20145ba9 142 2 14 16 0 0 11 0
11058 3311b1788eb08be7 142 2 14 16 0 0 11 0
11059 7483c61ec8d1a924 142 2 14 16 0 0 11 0
11060 24a89b9654b72e4b 142 2 14 16 0 0 11 0
11061 c158f55cd2c90a73 142 2 14 16 0 0 11 0
11062 6e3c8ea2483c3989 141 2 14 16 0 0 10 0
11063 19375699f02e678e 142 2 14 16 0 0 10 0
11064 c12ed7bac7ece51a 143 2 14 16 0 0 10 0
11065 869b05445095a054 143 2 14 16 0 0 10 0
11066 944eed0fdd5d3503 143 2 14 16 0 0 10 0
11067 c14813509b124005 144 2 14 16 0 0 10 0
11068 b1dd35ff46b0e8ad 144 2 14 16 0 0 10 0
11069 ad94e84629665ef3 145 2 14 16 0 0 10 0
11070 fe4ea322d8c315bb 144 2 14 16 0 0 10 0
11071 f08574b7cca89774 143 2 14 16 0 0 9 0
11072 62285ef9c5800abe 143 2 14 16 0 0 9 0
11073 4bc8563b5cbcf38c 143 2 14 16 0 0 9 0
11074 c2389d9b63cd274c 142 2 14 16 0 0 9 0
11075 ad5cc74017bf55a4 143 2 14 16 0 0 10 0
11076 9ad5113d6c282e34 142 2 14 16 0 0 9 0
11077 387d4e25c0737445 141 1 14 16 0 0 9 0
11078 43d27638c64ae6bd 142 1 14 16 0 0 9 0
11079 9fc01af3dae7a302 141 1 14 16 0 0 9 0
11080 12009a8e7ce66f10 140 1 14 16 0 0 9 0
11081 48d2131b1b0329b1 140 1 14 16 0 0 9 0
11082 58b9def2963ba9b7 139 1 14 16 0 0 9 0
11083 62b26fb0d8d3d360 139 1 14 16 0 0 9 0
11084 fb1c0df3a1b6ec49 139 1 14 16 0 0 9 0
11085 18204bd8cc95d2ca 138 1 14 16 0 0 9 0
11086 ae165ca661c5f614 138 1 14 16 0 0 9 0
11087 144e12c973aed044 138 1 14 16 0 0 9 0
11088 c51930825c5fae4e 138 1 14 16 0 0 9 0
11089 9a1c20fe767c5d9f 138 1 14 16 0 0 9 0
11090 3034475316d4c175 137 1 14 16 0 0 8 0
11091 74bb1a708dd0adba 137 1 14 16 0 0 8 0
11092 bdcd6fef382b0345 136 1 14 16 0 0 8 0
11093 ff3f02344b0025e3 136 1 14 16 0 0 8 0
11094 68cb94a6efdb0919 136 1 14 16 0 0 8 0
11095 438da2225647c845 136 1 14 16 0 0 8 0
11096 561929d89c90976f 136 1 14 16 0 0 8 0
11097 1cb3d4708cdb0ca3 136 1 14 16 0 0 8 0
11098 0d8ce33198db910f 136 1 14 16 0 0 8 0
11099 818f5664bed14ac1 135 1 14 16 0 0 8 0
11100 cd258812df354511 135 1 14 16 0 0 8 0
11101 d041ba2b6c3b7918 134 1 14 16 0 0 8 0
11102 d3f44d162cf1a00f 134 1 14 16 0 0 8 0
11103 d4eda5abd03f03af 134 1 14 16 0 0 8 0
11104 56118ce0a12b29dd 133 1 14 16 0 0 8 0
11105 21b0106cbbdf3d7e 134 1 14 16 0 0 8 0
11106 b0b28ba98a93fb60 133 1 14 16 0 0 8 0
11107 000bd7a4c2be763b 133 1 14 16 0 0 8 0
11108 88f7f778b9cdb4f9 133 1 14 16 0 0 8 0
11109 fe24c6b3bf242210 133 1 14 16 0 0 8 0
11110 e0995ea1580275e7 133 1 14 16 0 0 8 0
11111 95e843f24d7e38da 133 1 14 16 0 0 8 0
11112 8ff3bd85dbe475c5 132 1 14 16 0 0 8 0
11113 fda95f1f6a2bb93a 132 1 14 16 0 0 8 0
11114 090471daa591d61b 132 1 14 16 0 0 8 0
11115 c2dfeaa110eaa34f 133 1 14 16 0 0 8 0
11116 706c90c02905aeea 133 1 14 16 0 0 8 0
11117 d7d683e42be5ced3 133 1 14 16 0 0 8 0
11118 ccb6ea2c2ab9068a 133 1 14 16 0 0 8 0
11119 51f8acda05418f10 133 1 14 16 0 0 8 0
11120 1c2b4cab9096e35a 133 1 14 16 0 0 8 0
11121 68613ef92bfd2dea 134 1 14 16 0 0 8 0
11122 0d9fe9d58715598d 134 1 14 16 0 0 8 0
11123 475c975b80bdabf7 136 1 14 16 0 0 8 0
11124 61180595fc960bdb 136 1 14 16 0 0 8 0
11125 ae070a8b6095fc5e 136 1 14 16 0 0 8 0
11126 b0a54888a3ae98a6 137 1 14 16 0 0 8 0
11127 66d4260f25cc4fd2 138 1 14 16 0 0 8 0
11128 b1530309d507c533 139 1 14 16 0 0 8 0
11129 c024f08f6dc51c96 139 1 14 16 0 0 8 0
11130 6fff25cfb116d2fe 139 1 14 16 0 0 8 0
11131 b6a13e19dff81ac0 140 1 14 17 0 0 8 0
11132 95a9b5538812588a 140 1 14 17 0 0 8 0
11133 5d7132fe72031231 140 1 14 17 0 0 8 0
11134 376557905ecc4d4a 139 1 14 17 0 0 8 0
11135 af0274dd845f2994 139 1 14 17 0 0 8 0
11136 7285deca49d20325 138 1 14 17 0 0 8 0
11137 cce3f8489c4d14eb 138 1 14 17 0 0 8 0
11138 33418d5299e5ad56 138 1 14 17 0 0 8 0
11139 f01ea73b0cab72b8 137 1 14 17 0 0 7 0
11140 1d999f998eb1c131 137 1 14 17 0 0 7 0
11141 ecc98d8e9a3df14a 136 1 14 17 0 0 7 0
11142 4b630248830d89c0 136 1 14 17 0 0 7 0
11143 3fe9879ac7f8eb6a 136 1 14 17 0 0 7 0
11144 31a2ee87e144e644 135 1 14 17 0 0 7 0
11145 fb531d9a2dbfb59b 136 1 14 17 0 0 7 0
11146 b0e3296f5a8fd821 136 1 14 17 0 0 7 0
11147 f47c4966cacaf310 137 1 14 17 0 0 7 0
11148 e1662877891f6f88 137 1 14 17 0 0 7 0
11149 5335637dbbea904d 137 1 14 17 0 0 7 0
11150 b63a2dfd58bdabc9 137 1 14 17 0 0 7 0
11151 2bfc9bd3a9e86f79 138 1 14 17 0 0 7 0
11152 d551a77bcb01cc00 138 1 14 17 0 0 7 0
11153 77d07bdf063f31f1 138 1 14 17 0 0 7 0
11154 6005559fb8e6e969 138 1 14 17 0 0 7 0
11155 63c16c00288a64b7 138 1 14 17 0 0 7 0
11156 9d11593e624ca197 138 1 14 17 0 0 7 0
11157 53fa42d4eb2c6ced 137 1 14 17 0 0 7 0
11158 1f8711684b3fe0bb 137 1 14 17 0 0 7 0
11159 5f55ff14474ed563 136 1 14 17 0 0 7 0
11160 4368dca2ad835197 137 1 14 17 0 0 7 0
11161 14bae5f993b3a9a6 137 1 14 17 0 0 7 0
11162 6e181da594a254a7 138 1 14 17 0 0 7 0
11163 66b1d0a0f601bfd8 138 1 14 17 0 0 7 0
11164 a9669769158c18a6 138 1 14 17 0 0 7 0
11165 a64bcb9a9bd573be 138 1 14 17 0 0 7 0
11166 1ec1e53b2b9cbf84 137 1 14 17 0 0 7 0
